Timestamp; P1 ; PowerPriority1; msgPerPriority1; Real reads (remaining)1; Real receibed1; P2 ; PowerPriority2; msgPerPriority2; Real reads (remaining)2; Real receibed2; P3 ; PowerPriority3; msgPerPriority3; Real reads (remaining)3; Real receibed3; P4 ; PowerPriority4; msgPerPriority4; Real reads (remaining)4; Real receibed4;  Expired; Request; Read; Remaining final
1238687;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;1000;0;0;0;0
1239701;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;1000;0;0;0;0
1240709;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;1000;0;0;0;0
1241723;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;1000;0;0;0;0
1242724;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;1000;0;0;0;0
1243737;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;441;NaN
1244743;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1245747;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1246762;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1247773;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1248787;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1249795;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1250810;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1251808;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1252823;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1253840;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1254853;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1255866;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1256876;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1257876;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1258894;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1259908;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1260922;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1261921;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1262932;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1263943;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1264954;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1265976;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1266980;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1267995;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1268994;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1270004;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1271013;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1272011;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1273021;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1274035;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
1275045;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;0;NaN
