Timestamp; Pedidos por  Dispatcher; Leidos por Dispatcher; Cola Leida; Quedan Cola P1; Quedan Cola P2; Quedan Cola P3; Quedan Cola P4, Quedan Cola Expirados
77449;630;113;3;0;0;0;570;0
77451;570;570;4;0;0;0;0;0
77553;427;53;1;0;72;117;558;0
77555;587;72;2;0;0;117;558;0
77556;622;117;3;0;0;0;558;0
77557;558;558;4;0;0;0;0;0
77664;427;42;1;0;71;101;586;0
77667;598;71;2;0;0;101;586;0
77670;634;218;3;47;75;0;1147;0
77671;469;469;4;47;75;0;678;0
77772;427;47;1;0;75;0;678;0
77777;593;146;2;37;0;119;1251;0
77779;554;119;3;37;0;0;1251;0
77780;488;488;4;37;0;0;763;0
77882;427;37;1;0;0;0;763;0
77883;603;0;2;0;0;0;763;0
77885;710;132;3;45;82;0;1304;0
77886;631;631;4;45;82;0;673;0
77987;427;45;1;0;82;0;673;0
77991;551;132;3;33;0;0;1239;0
77990;595;151;2;33;0;132;1239;0
77993;472;472;4;33;0;0;767;0
78098;427;33;1;0;0;0;767;0
78100;607;75;2;37;0;127;1328;0
78102;639;127;3;37;0;0;1328;0
78103;565;565;4;37;0;0;763;0
78206;427;37;1;0;0;0;763;0
78208;603;0;2;0;0;0;763;0
78211;710;116;3;21;91;0;1335;0
78213;647;647;4;21;91;0;688;0
78315;427;21;1;0;91;0;688;0
78316;619;91;2;0;0;0;688;0
78319;635;124;3;43;81;0;1240;0
78321;564;564;4;43;81;0;676;0
78424;427;43;1;0;81;0;676;0
78427;597;81;2;0;0;0;676;0
78430;623;131;3;41;78;0;1226;0
78432;545;545;4;41;78;0;681;0
78532;427;41;1;0;78;0;681;0
78535;599;78;2;0;0;0;681;0
78540;562;562;4;42;81;0;677;0
78539;628;119;3;42;81;0;1239;0
78641;427;42;1;0;81;0;677;0
78643;598;81;2;0;0;0;677;0
78646;624;99;3;45;95;0;1238;0
78647;578;578;4;45;95;0;660;0
78751;427;45;1;0;95;0;660;0
78754;595;179;2;36;0;123;1217;0
78756;523;123;3;36;0;0;1217;0
78757;453;453;4;36;0;0;764;0
78861;427;36;1;0;0;0;764;0
78865;604;72;2;40;0;115;1337;0
78867;639;115;3;40;0;0;1337;0
78869;577;577;4;40;0;0;760;0
78970;427;40;1;0;0;0;760;0
78977;623;107;3;49;0;0;1320;0
78975;600;84;2;49;0;107;1320;0
78978;569;569;4;49;0;0;751;0
79081;427;49;1;0;0;0;751;0
79085;591;83;2;32;0;128;1308;0
79086;615;128;3;32;0;0;1308;0
79088;540;540;4;32;0;0;768;0
79192;608;0;2;0;0;0;768;0
79189;427;32;1;0;0;0;768;0
79195;715;126;3;50;74;0;1318;0
79197;642;642;4;50;74;0;676;0
79296;427;50;1;0;74;0;676;0
79300;590;155;2;46;0;119;1230;0
79303;542;119;3;46;0;0;1230;0
79305;476;476;4;46;0;0;754;0
79408;427;46;1;0;0;0;754;0
79412;594;77;2;41;0;120;1316;0
79414;624;120;3;41;0;0;1316;0
79416;557;557;4;41;0;0;759;0
79514;427;41;1;0;0;0;759;0
79517;599;91;2;33;0;113;1322;0
79518;615;113;3;33;0;0;1322;0
79520;555;555;4;33;0;0;767;0
79626;427;33;1;0;0;0;767;0
79630;607;73;2;41;0;123;1330;0
79632;641;123;3;41;0;0;1330;0
79633;571;571;4;41;0;0;759;0
79734;427;41;1;0;0;0;759;0
79737;599;0;2;0;0;0;759;0
79740;706;121;3;43;79;0;1316;0
79743;638;638;4;43;79;0;678;0
79844;427;43;1;0;79;0;678;0
79847;597;166;2;43;0;118;1230;0
79849;538;118;3;43;0;0;1230;0
79850;473;473;4;43;0;0;757;0
79954;427;43;1;0;0;0;757;0
79957;597;77;2;36;0;131;1313;0
79960;627;131;3;36;0;0;1313;0
79961;549;549;4;36;0;0;764;0
80062;427;36;1;0;0;0;764;0
80067;604;90;2;39;0;123;1312;0
80069;621;123;3;39;0;0;1312;0
80071;551;551;4;39;0;0;761;0
80169;427;39;1;0;0;0;761;0
80170;601;0;2;0;0;0;761;0
80174;708;113;3;43;78;0;1327;0
80175;648;648;4;43;78;0;679;0
80274;427;43;1;0;78;0;679;0
80277;597;172;2;45;0;113;1227;0
80279;532;113;3;45;0;0;1227;0
80281;472;472;4;45;0;0;755;0
80384;427;45;1;0;0;0;755;0
80386;595;0;2;0;0;0;755;0
80389;702;124;3;41;64;0;1326;0
80390;631;631;4;41;64;0;695;0
80492;427;41;1;0;64;0;695;0
80495;599;137;2;44;0;121;1257;0
80496;569;121;3;44;0;0;1257;0
80498;501;501;4;44;0;0;756;0
80600;427;44;1;0;0;0;756;0
80602;596;73;2;52;0;110;1321;0
80604;630;110;3;52;0;0;1321;0
80605;573;573;4;52;0;0;748;0
80708;427;52;1;0;0;0;748;0
80710;588;0;2;0;0;0;748;0
80713;695;126;3;45;78;0;1299;0
80714;622;622;4;45;78;0;677;0
80818;427;45;1;0;78;0;677;0
80822;595;163;2;32;0;113;1247;0
80823;539;113;3;32;0;0;1247;0
80825;479;479;4;32;0;0;768;0
80925;427;32;1;0;0;0;768;0
80929;608;88;2;45;0;115;1320;0
80932;565;565;4;45;0;0;755;0
80931;627;115;3;45;0;0;1320;0
81033;427;45;1;0;0;0;755;0
81036;595;77;2;40;0;124;1314;0
81037;625;124;3;40;0;0;1314;0
81038;554;554;4;40;0;0;760;0
81141;427;40;1;0;0;0;760;0
81143;600;0;2;0;0;0;760;0
81145;707;116;3;39;73;0;1332;0
81147;644;644;4;39;73;0;688;0
81251;427;39;1;0;73;0;688;0
81254;601;171;2;41;0;122;1227;0
81256;537;122;3;41;0;0;1227;0
81257;468;468;4;41;0;0;759;0
81364;427;41;1;0;0;0;759;0
81367;599;80;2;35;0;133;1311;0
81369;626;133;3;35;0;0;1311;0
81370;546;546;4;35;0;0;765;0
81473;427;35;1;0;0;0;765;0
81475;605;0;2;0;0;0;765;0
81477;712;122;3;33;75;0;1335;0
81479;643;643;4;33;75;0;692;0
81583;427;33;1;0;75;0;692;0
81585;607;164;2;44;0;114;1245;0
81586;550;114;3;44;0;0;1245;0
81587;489;489;4;44;0;0;756;0
81690;427;44;1;0;0;0;756;0
81693;596;81;2;48;0;126;1301;0
81694;622;126;3;48;0;0;1301;0
81696;549;549;4;48;0;0;752;0
81797;427;48;1;0;0;0;752;0
81801;592;77;2;37;0;129;1309;0
81803;622;129;3;37;0;0;1309;0
81805;546;546;4;37;0;0;763;0
81906;427;37;1;0;0;0;763;0
81910;603;89;2;44;0;125;1305;0
81913;621;125;3;44;0;0;1305;0
81914;549;549;4;44;0;0;756;0
82014;427;44;1;0;0;0;756;0
82018;596;98;2;34;0;114;1310;0
82022;544;544;4;34;0;0;766;0
82020;605;114;3;34;0;0;1310;0
82124;427;34;1;0;0;0;766;0
82125;606;0;2;0;0;0;766;0
82128;713;129;3;41;79;0;1317;0
82130;637;637;4;41;79;0;680;0
82235;427;41;1;0;79;0;680;0
82237;599;79;2;0;0;0;680;0
82240;627;118;3;43;73;0;1246;0
82242;562;562;4;43;73;0;684;0
82341;427;43;1;0;73;0;684;0
82345;597;149;2;19;0;137;1252;0
82347;555;137;3;19;0;0;1252;0
82348;471;471;4;19;0;0;781;0
82450;427;19;1;0;0;0;781;0
82455;644;136;3;39;0;0;1322;0
82454;621;84;2;39;0;136;1322;0
82456;561;561;4;39;0;0;761;0
82560;427;39;1;0;0;0;761;0
82562;601;0;2;0;0;0;761;0
82565;708;126;3;38;79;0;1318;0
82568;635;635;4;38;79;0;683;0
82670;427;38;1;0;79;0;683;0
82674;602;175;2;38;0;122;1227;0
82675;534;122;3;38;0;0;1227;0
82677;465;465;4;38;0;0;762;0
82777;427;38;1;0;0;0;762;0
82780;602;0;2;0;0;0;762;0
82782;709;118;3;48;80;0;1316;0
82784;644;644;4;48;80;0;672;0
82886;427;48;1;0;80;0;672;0
82889;592;80;2;0;0;0;672;0
82892;619;113;3;45;95;0;1219;0
82893;559;559;4;45;95;0;660;0
82995;427;45;1;0;95;0;660;0
82998;595;95;2;0;0;0;660;0
83000;607;128;3;31;72;0;1229;0
83002;532;532;4;31;72;0;697;0
83105;427;31;1;0;72;0;697;0
83108;609;145;2;34;0;118;1272;0
83110;571;118;3;34;0;0;1272;0
83112;506;506;4;34;0;0;766;0
83215;427;34;1;0;0;0;766;0
83220;606;72;2;42;0;119;1333;0
83221;641;119;3;42;0;0;1333;0
83223;575;575;4;42;0;0;758;0
83323;427;42;1;0;0;0;758;0
83327;598;68;2;40;0;113;1337;0
83329;637;113;3;40;0;0;1337;0
83330;577;577;4;40;0;0;760;0
83430;427;40;1;0;0;0;760;0
83433;600;82;2;38;0;100;1340;0
83435;625;100;3;38;0;0;1340;0
83437;578;578;4;38;0;0;762;0
83537;427;38;1;0;0;0;762;0
83540;602;0;2;0;0;0;762;0
83544;709;91;3;39;86;0;1346;0
83547;671;671;4;39;86;0;675;0
83645;427;39;1;0;86;0;675;0
83647;601;86;2;0;0;0;675;0
83650;622;120;3;36;89;0;1230;0
83653;555;555;4;36;89;0;675;0
83753;427;36;1;0;89;0;675;0
83757;604;180;2;42;0;119;1223;0
83759;531;119;3;42;0;0;1223;0
83760;465;465;4;42;0;0;758;0
83861;427;42;1;0;0;0;758;0
83862;598;0;2;0;0;0;758;0
83866;705;113;3;38;59;0;1348;0
83868;645;645;4;38;59;0;703;0
83971;427;38;1;0;59;0;703;0
83974;602;59;2;0;0;0;703;0
83977;650;125;3;31;80;0;1267;0
83979;578;578;4;31;80;0;689;0
84082;427;31;1;0;80;0;689;0
84085;609;80;2;0;0;0;689;0
84089;636;118;3;47;84;0;1240;0
84091;571;571;4;47;84;0;669;0
84190;427;47;1;0;84;0;669;0
84192;593;84;2;0;0;0;669;0
84195;616;89;3;47;106;0;1227;0
84197;580;580;4;47;106;0;647;0
84296;427;47;1;0;106;0;647;0
84298;593;106;2;0;0;0;647;0
84300;594;126;3;46;86;0;1189;0
84302;521;521;4;46;86;0;668;0
84405;427;46;1;0;86;0;668;0
84408;594;86;2;0;0;0;668;0
84412;615;103;3;40;83;0;1242;0
84413;565;565;4;40;83;0;677;0
84514;427;40;1;0;83;0;677;0
84518;600;158;2;35;0;120;1247;0
84519;549;120;3;35;0;0;1247;0
84520;482;482;4;35;0;0;765;0
84624;427;35;1;0;0;0;765;0
84629;605;90;2;43;0;116;1316;0
84630;622;116;3;43;0;0;1316;0
84632;559;559;4;43;0;0;757;0
84733;427;43;1;0;0;0;757;0
84738;597;85;2;43;0;130;1299;0
84740;619;130;3;43;0;0;1299;0
84742;542;542;4;43;0;0;757;0
84842;427;43;1;0;0;0;757;0
84844;597;0;2;0;0;0;757;0
84846;704;112;3;36;87;0;1322;0
84848;645;645;4;36;87;0;677;0
84951;427;36;1;0;87;0;677;0
84954;604;174;2;48;0;109;1233;0
84956;537;109;3;48;0;0;1233;0
84957;481;481;4;48;0;0;752;0
85060;427;48;1;0;0;0;752;0
85062;592;81;2;57;0;118;1296;0
85064;618;118;3;57;0;0;1296;0
85065;553;553;4;57;0;0;743;0
85169;427;57;1;0;0;0;743;0
85171;583;0;2;0;0;0;743;0
85175;690;111;3;41;79;0;1312;0
85177;632;632;4;41;79;0;680;0
85278;427;41;1;0;79;0;680;0
85282;599;158;2;51;0;129;1221;0
85284;548;129;3;51;0;0;1221;0
85285;472;472;4;51;0;0;749;0
85387;427;51;1;0;0;0;749;0
85390;589;77;2;41;0;110;1321;0
85392;619;110;3;41;0;0;1321;0
85393;562;562;4;41;0;0;759;0
85497;599;0;2;0;0;0;759;0
85496;427;41;1;0;0;0;759;0
85501;706;117;3;33;89;0;1320;0
85503;642;642;4;33;89;0;678;0
85603;427;33;1;0;89;0;678;0
85604;607;89;2;0;0;0;678;0
85606;625;113;3;40;84;0;1241;0
85607;565;565;4;40;84;0;676;0
85713;427;40;1;0;84;0;676;0
85715;600;84;2;0;0;0;676;0
85716;623;104;3;36;76;0;1260;0
85718;572;572;4;36;76;0;688;0
85822;427;36;1;0;76;0;688;0
85827;604;145;2;38;0;146;1235;0
85829;566;146;3;38;0;0;1235;0
85831;473;473;4;38;0;0;762;0
85931;427;38;1;0;0;0;762;0
85934;602;68;2;37;0;123;1334;0
85935;641;123;3;37;0;0;1334;0
85937;571;571;4;37;0;0;763;0
86042;427;37;1;0;0;0;763;0
86046;603;80;2;47;0;121;1315;0
86049;562;562;4;47;0;0;753;0
86048;630;121;3;47;0;0;1315;0
86149;427;47;1;0;0;0;753;0
86154;593;73;2;46;0;106;1328;0
86157;627;106;3;46;0;0;1328;0
86158;574;574;4;46;0;0;754;0
86259;427;46;1;0;0;0;754;0
86262;594;89;2;36;0;109;1320;0
86264;612;109;3;36;0;0;1320;0
86266;556;556;4;36;0;0;764;0
86367;427;36;1;0;0;0;764;0
86372;621;115;3;35;0;0;1324;0
86371;604;90;2;35;0;115;1324;0
86373;559;559;4;35;0;0;765;0
86475;427;35;1;0;0;0;765;0
86478;605;93;2;45;0;122;1305;0
86480;619;122;3;45;0;0;1305;0
86481;550;550;4;45;0;0;755;0
86583;427;45;1;0;0;0;755;0
86585;595;0;2;0;0;0;755;0
86588;702;113;3;32;80;0;1330;0
86590;642;642;4;32;80;0;688;0
86691;427;32;1;0;80;0;688;0
86692;608;80;2;0;0;0;688;0
86695;635;117;3;44;83;0;1244;0
86696;571;571;4;44;83;0;673;0
86799;427;44;1;0;83;0;673;0
86803;596;166;2;44;0;123;1223;0
86804;537;123;3;44;0;0;1223;0
86807;467;467;4;44;0;0;756;0
86908;427;44;1;0;0;0;756;0
86910;596;72;2;38;0;110;1336;0
86911;631;110;3;38;0;0;1336;0
86912;574;574;4;38;0;0;762;0
87017;427;38;1;0;0;0;762;0
87019;602;94;2;32;0;115;1321;0
87021;615;115;3;32;0;0;1321;0
87022;553;553;4;32;0;0;768;0
87126;427;32;1;0;0;0;768;0
87129;608;78;2;38;0;118;1334;0
87130;637;118;3;38;0;0;1334;0
87131;572;572;4;38;0;0;762;0
87236;427;38;1;0;0;0;762;0
87242;602;80;2;33;0;132;1317;0
87244;629;132;3;33;0;0;1317;0
87245;550;550;4;33;0;0;767;0
87344;427;33;1;0;0;0;767;0
87347;607;68;2;30;0;112;1357;0
87348;646;112;3;30;0;0;1357;0
87349;587;587;4;30;0;0;770;0
87453;427;30;1;0;0;0;770;0
87458;610;80;2;47;0;112;1331;0
87460;637;112;3;47;0;0;1331;0
87462;578;578;4;47;0;0;753;0
87561;427;47;1;0;0;0;753;0
87564;593;94;2;33;0;123;1303;0
87566;606;123;3;33;0;0;1303;0
87568;536;536;4;33;0;0;767;0
87670;427;33;1;0;0;0;767;0
87675;607;86;2;38;0;115;1328;0
87677;628;115;3;38;0;0;1328;0
87678;566;566;4;38;0;0;762;0
87780;427;38;1;0;0;0;762;0
87786;602;61;2;40;0;131;1330;0
87788;648;131;3;40;0;0;1330;0
87790;570;570;4;40;0;0;760;0
87891;427;40;1;0;0;0;760;0
87895;600;68;2;32;0;112;1348;0
87896;639;112;3;32;0;0;1348;0
87898;580;580;4;32;0;0;768;0
88000;427;32;1;0;0;0;768;0
88004;608;76;2;30;0;112;1350;0
88006;639;112;3;30;0;0;1350;0
88008;580;580;4;30;0;0;770;0
88109;427;30;1;0;0;0;770;0
88112;610;69;2;38;0;141;1322;0
88113;648;141;3;38;0;0;1322;0
88115;560;560;4;38;0;0;762;0
88218;427;38;1;0;0;0;762;0
88220;602;78;2;48;0;122;1314;0
88221;631;122;3;48;0;0;1314;0
88223;562;562;4;48;0;0;752;0
88327;427;48;1;0;0;0;752;0
88331;592;76;2;33;0;125;1318;0
88332;623;125;3;33;0;0;1318;0
88334;551;551;4;33;0;0;767;0
88434;427;33;1;0;0;0;767;0
88438;607;80;2;41;0;121;1325;0
88439;634;121;3;41;0;0;1325;0
88440;566;566;4;41;0;0;759;0
88542;427;41;1;0;0;0;759;0
88546;599;84;2;45;0;116;1314;0
88547;622;116;3;45;0;0;1314;0
88549;559;559;4;45;0;0;755;0
88652;427;45;1;0;0;0;755;0
88658;595;77;2;39;0;123;1316;0
88659;625;123;3;39;0;0;1316;0
88660;555;555;4;39;0;0;761;0
88761;427;39;1;0;0;0;761;0
88765;601;80;2;39;0;115;1327;0
88767;628;115;3;39;0;0;1327;0
88770;566;566;4;39;0;0;761;0
88872;427;39;1;0;0;0;761;0
88873;601;0;2;0;0;0;761;0
88877;708;116;3;42;66;0;1337;0
88879;645;645;4;42;66;0;692;0
88981;427;42;1;0;66;0;692;0
88984;598;66;2;0;0;0;692;0
88987;639;119;3;39;82;0;1252;0
88988;573;573;4;39;82;0;679;0
89090;427;39;1;0;82;0;679;0
89095;601;167;2;49;0;112;1233;0
89097;541;112;3;49;0;0;1233;0
89099;482;482;4;49;0;0;751;0
89198;427;49;1;0;0;0;751;0
89201;591;80;2;40;0;114;1317;0
89203;557;557;4;40;0;0;760;0
89202;618;114;3;40;0;0;1317;0
89307;427;40;1;0;0;0;760;0
89308;600;0;2;0;0;0;760;0
89311;707;121;3;41;80;0;1318;0
89313;639;639;4;41;80;0;679;0
89417;427;41;1;0;80;0;679;0
89418;599;80;2;0;0;0;679;0
89422;626;127;3;24;71;0;1257;0
89423;552;552;4;24;71;0;705;0
89526;427;24;1;0;71;0;705;0
89528;616;71;2;0;0;0;705;0
89531;652;120;3;33;76;0;1276;0
89533;585;585;4;33;76;0;691;0
89637;427;33;1;0;76;0;691;0
89639;607;164;2;42;0;118;1243;0
89641;550;118;3;42;0;0;1243;0
89643;485;485;4;42;0;0;758;0
89745;427;42;1;0;0;0;758;0
89748;598;78;2;29;0;123;1328;0
89750;627;123;3;29;0;0;1328;0
89752;557;557;4;29;0;0;771;0
89855;427;29;1;0;0;0;771;0
89859;611;83;2;36;0;132;1320;0
89860;635;132;3;36;0;0;1320;0
89861;556;556;4;36;0;0;764;0
89963;427;36;1;0;0;0;764;0
89966;604;78;2;51;0;126;1309;0
89968;633;126;3;51;0;0;1309;0
89969;560;560;4;51;0;0;749;0
90073;427;51;1;0;0;0;749;0
90075;589;83;2;44;0;132;1290;0
90077;613;132;3;44;0;0;1290;0
90079;534;534;4;44;0;0;756;0
90183;427;44;1;0;0;0;756;0
90186;596;83;2;47;0;121;1305;0
90187;620;121;3;47;0;0;1305;0
90189;552;552;4;47;0;0;753;0
90292;427;47;1;0;0;0;753;0
90297;593;80;2;26;0;109;1338;0
90298;620;109;3;26;0;0;1338;0
90300;564;564;4;26;0;0;774;0
90399;427;26;1;0;0;0;774;0
90401;614;0;2;0;0;0;774;0
90403;721;125;3;37;65;0;1347;0
90405;649;649;4;37;65;0;698;0
90507;427;37;1;0;65;0;698;0
90512;603;129;2;39;0;114;1281;0
90513;581;114;3;39;0;0;1281;0
90514;520;520;4;39;0;0;761;0
90613;427;39;1;0;0;0;761;0
90617;601;86;2;41;0;119;1315;0
90618;622;119;3;41;0;0;1315;0
90620;556;556;4;41;0;0;759;0
90723;427;41;1;0;0;0;759;0
90725;599;75;2;33;0;127;1324;0
90727;631;127;3;33;0;0;1324;0
90729;557;557;4;33;0;0;767;0
90830;427;33;1;0;0;0;767;0
90832;607;0;2;0;0;0;767;0
90835;714;114;3;40;88;0;1325;0
90836;653;653;4;40;88;0;672;0
90938;427;40;1;0;88;0;672;0
90943;600;166;2;30;0;117;1247;0
90944;541;117;3;30;0;0;1247;0
90946;477;477;4;30;0;0;770;0
91047;427;30;1;0;0;0;770;0
91052;610;76;2;35;0;120;1339;0
91054;641;120;3;35;0;0;1339;0
91056;574;574;4;35;0;0;765;0
91156;427;35;1;0;0;0;765;0
91158;605;81;2;34;0;119;1331;0
91161;631;119;3;34;0;0;1331;0
91162;565;565;4;34;0;0;766;0
91267;427;34;1;0;0;0;766;0
91271;606;88;2;48;0;120;1310;0
91272;625;120;3;48;0;0;1310;0
91274;558;558;4;48;0;0;752;0
91377;427;48;1;0;0;0;752;0
91378;592;0;2;0;0;0;752;0
91382;699;115;3;41;73;0;1323;0
91384;637;637;4;41;73;0;686;0
91486;427;41;1;0;73;0;686;0
91489;599;166;2;34;0;136;1223;0
91491;540;136;3;34;0;0;1223;0
91492;457;457;4;34;0;0;766;0
91594;427;34;1;0;0;0;766;0
91598;641;135;3;30;0;0;1329;0
91596;606;72;2;30;0;135;1329;0
91599;559;559;4;30;0;0;770;0
91703;427;30;1;0;0;0;770;0
91705;610;0;2;0;0;0;770;0
91708;717;107;3;43;83;0;1337;0
91709;663;663;4;43;83;0;674;0
91813;427;43;1;0;83;0;674;0
91817;597;144;2;38;0;124;1251;0
91819;560;124;3;38;0;0;1251;0
91820;489;489;4;38;0;0;762;0
91922;427;38;1;0;0;0;762;0
91925;602;83;2;39;0;112;1328;0
91927;626;112;3;39;0;0;1328;0
91929;567;567;4;39;0;0;761;0
92030;427;39;1;0;0;0;761;0
92033;601;78;2;47;0;114;1322;0
92035;630;114;3;47;0;0;1322;0
92037;569;569;4;47;0;0;753;0
92140;427;47;1;0;0;0;753;0
92144;593;58;2;49;0;130;1316;0
92146;642;130;3;49;0;0;1316;0
92148;565;565;4;49;0;0;751;0
92247;427;49;1;0;0;0;751;0
92249;591;0;2;0;0;0;751;0
92251;698;123;3;37;85;0;1306;0
92253;628;628;4;37;85;0;678;0
92357;427;37;1;0;85;0;678;0
92362;603;184;2;50;0;123;1206;0
92363;526;123;3;50;0;0;1206;0
92364;456;456;4;50;0;0;750;0
92465;427;50;1;0;0;0;750;0
92469;590;82;2;37;0;100;1331;0
92470;615;100;3;37;0;0;1331;0
92471;568;568;4;37;0;0;763;0
92575;427;37;1;0;0;0;763;0
92577;603;0;2;0;0;0;763;0
92581;710;129;3;51;83;0;1300;0
92582;634;634;4;51;83;0;666;0
92683;427;51;1;0;83;0;666;0
92684;589;83;2;0;0;0;666;0
92687;613;108;3;38;82;0;1238;0
92688;558;558;4;38;82;0;680;0
92790;427;38;1;0;82;0;680;0
92794;602;171;2;42;0;136;1213;0
92796;538;136;3;42;0;0;1213;0
92797;455;455;4;42;0;0;758;0
92898;427;42;1;0;0;0;758;0
92902;598;75;2;41;0;124;1318;0
92904;630;124;3;41;0;0;1318;0
92906;559;559;4;41;0;0;759;0
93007;427;41;1;0;0;0;759;0
93008;599;0;2;0;0;0;759;0
93011;706;108;3;48;74;0;1329;0
93013;651;651;4;48;74;0;678;0
93115;427;48;1;0;74;0;678;0
93120;592;154;2;44;0;131;1223;0
93121;545;131;3;44;0;0;1223;0
93122;467;467;4;44;0;0;756;0
93225;427;44;1;0;0;0;756;0
93229;596;85;2;33;0;111;1327;0
93230;618;111;3;33;0;0;1327;0
93232;560;560;4;33;0;0;767;0
93334;427;33;1;0;0;0;767;0
93336;607;0;2;0;0;0;767;0
93339;714;117;3;51;78;0;1321;0
93341;650;650;4;51;78;0;671;0
93441;427;51;1;0;78;0;671;0
93442;589;78;2;0;0;0;671;0
93445;618;126;3;39;80;0;1226;0
93447;545;545;4;39;80;0;681;0
93551;427;39;1;0;80;0;681;0
93554;601;158;2;54;0;106;1243;0
93556;550;106;3;54;0;0;1243;0
93558;497;497;4;54;0;0;746;0
93660;427;54;1;0;0;0;746;0
93662;586;83;2;45;0;133;1285;0
93664;610;133;3;45;0;0;1285;0
93665;530;530;4;45;0;0;755;0
93769;427;45;1;0;0;0;755;0
93770;595;0;2;0;0;0;755;0
93772;702;114;3;40;73;0;1328;0
93773;641;641;4;40;73;0;687;0
93880;427;40;1;0;73;0;687;0
93882;600;73;2;0;0;0;687;0
93886;634;118;3;37;80;0;1252;0
93887;569;569;4;37;80;0;683;0
93988;427;37;1;0;80;0;683;0
93993;603;174;2;46;0;128;1215;0
93994;536;128;3;46;0;0;1215;0
93996;461;461;4;46;0;0;754;0
94097;427;46;1;0;0;0;754;0
94100;594;86;2;33;0;122;1313;0
94102;615;122;3;33;0;0;1313;0
94104;546;546;4;33;0;0;767;0
94206;427;33;1;0;0;0;767;0
94209;607;86;2;46;0;106;1329;0
94211;628;106;3;46;0;0;1329;0
94212;575;575;4;46;0;0;754;0
94314;427;46;1;0;0;0;754;0
94318;594;96;2;42;0;126;1290;0
94320;605;126;3;42;0;0;1290;0
94321;532;532;4;42;0;0;758;0
94423;427;42;1;0;0;0;758;0
94426;598;77;2;48;0;111;1322;0
94428;628;111;3;48;0;0;1322;0
94430;570;570;4;48;0;0;752;0
94532;427;48;1;0;0;0;752;0
94535;592;0;2;0;0;0;752;0
94538;699;127;3;30;84;0;1311;0
94540;625;625;4;30;84;0;686;0
94640;427;30;1;0;84;0;686;0
94642;610;84;2;0;0;0;686;0
94645;633;131;3;34;85;0;1236;0
94646;555;555;4;34;85;0;681;0
94749;427;34;1;0;85;0;681;0
94750;606;85;2;0;0;0;681;0
94753;628;113;3;47;65;0;1256;0
94755;568;568;4;47;65;0;688;0
94856;427;47;1;0;65;0;688;0
94860;593;150;2;43;0;131;1229;0
94862;550;131;3;43;0;0;1229;0
94863;472;472;4;43;0;0;757;0
94962;427;43;1;0;0;0;757;0
94964;597;0;2;0;0;0;757;0
94967;704;125;3;35;67;0;1330;0
94969;632;632;4;35;67;0;698;0
95071;427;35;1;0;67;0;698;0
95073;605;67;2;0;0;0;698;0
95075;645;133;3;44;85;0;1236;0
95076;565;565;4;44;85;0;671;0
95181;427;44;1;0;85;0;671;0
95184;596;159;2;44;0;96;1257;0
95186;544;96;3;44;0;0;1257;0
95188;501;501;4;44;0;0;756;0
95291;427;44;1;0;0;0;756;0
95296;631;123;3;46;0;0;1315;0
95295;596;72;2;46;0;123;1315;0
95298;561;561;4;46;0;0;754;0
95400;427;46;1;0;0;0;754;0
95404;594;77;2;36;0;108;1333;0
95405;624;108;3;36;0;0;1333;0
95407;569;569;4;36;0;0;764;0
95507;427;36;1;0;0;0;764;0
95509;604;0;2;0;0;0;764;0
95512;711;129;3;33;75;0;1327;0
95513;635;635;4;33;75;0;692;0
95613;427;33;1;0;75;0;692;0
95616;607;154;2;43;0;121;1249;0
95618;560;121;3;43;0;0;1249;0
95619;492;492;4;43;0;0;757;0
95721;427;43;1;0;0;0;757;0
95724;597;87;2;37;0;132;1301;0
95726;617;132;3;37;0;0;1301;0
95727;538;538;4;37;0;0;763;0
95830;427;37;1;0;0;0;763;0
95835;603;89;2;33;0;109;1332;0
95837;621;109;3;33;0;0;1332;0
95840;565;565;4;33;0;0;767;0
95938;427;33;1;0;0;0;767;0
95942;607;85;2;48;0;125;1309;0
95944;629;125;3;48;0;0;1309;0
95946;557;557;4;48;0;0;752;0
96044;427;48;1;0;0;0;752;0
96046;592;0;2;0;0;0;752;0
96048;699;126;3;42;78;0;1306;0
96050;626;626;4;42;78;0;680;0
96152;427;42;1;0;78;0;680;0
96155;598;155;2;46;0;119;1238;0
96157;550;119;3;46;0;0;1238;0
96159;484;484;4;46;0;0;754;0
96260;427;46;1;0;0;0;754;0
96263;594;60;2;43;0;113;1338;0
96264;641;113;3;43;0;0;1338;0
96265;581;581;4;43;0;0;757;0
96368;427;43;1;0;0;0;757;0
96369;597;0;2;0;0;0;757;0
96372;704;127;3;48;78;0;1304;0
96374;630;630;4;48;78;0;674;0
96478;427;48;1;0;78;0;674;0
96481;592;159;2;39;0;123;1231;0
96483;540;123;3;39;0;0;1231;0
96484;470;470;4;39;0;0;761;0
96588;427;39;1;0;0;0;761;0
96590;601;0;2;0;0;0;761;0
96592;708;129;3;46;67;0;1319;0
96594;632;632;4;46;67;0;687;0
96696;427;46;1;0;67;0;687;0
96697;594;67;2;0;0;0;687;0
96700;634;137;3;39;77;0;1234;0
96701;550;550;4;39;77;0;684;0
96806;427;39;1;0;77;0;684;0
96808;601;158;2;40;0;118;1245;0
96810;550;118;3;40;0;0;1245;0
96811;485;485;4;40;0;0;760;0
96915;427;40;1;0;0;0;760;0
96917;600;0;2;0;0;0;760;0
