Timestamp; Pedidos por  Dispatcher; Leidos por Dispatcher; Cola Leida; Quedan Cola P1; Quedan Cola P2; Quedan Cola P3; Quedan Cola P4, Quedan Cola Expirados
637346;501;301;3;41;0;0;17283;27034
637349;267;267;4;41;0;0;17016;27034
638344;533;81;1;0;77;105;17059;27547
638347;719;77;2;0;0;105;17059;27547
638351;775;235;3;51;99;0;17779;27547
638353;607;607;4;51;99;0;17172;27547
639350;533;57;1;0;128;38;17355;27571
639353;743;128;2;0;0;38;17355;27571
639355;748;38;3;0;0;0;17355;27571
639356;777;777;4;0;0;0;16578;27571
640365;533;80;1;0;149;244;17626;27773
640367;720;149;2;0;0;244;17626;27773
640370;704;244;3;0;0;0;17626;27773
640372;527;527;4;0;0;0;17099;27773
641373;533;39;1;0;107;143;17768;27815
641380;761;184;2;32;0;267;18319;27815
641383;710;267;3;32;0;0;18319;27815
641387;510;510;4;32;0;0;17809;27815
642384;533;32;1;0;0;0;17703;27921
642388;768;100;2;51;0;150;18402;27921
642391;801;150;3;51;0;0;18402;27921
642394;718;718;4;51;0;0;17684;27921
643392;533;52;1;0;1;1;17456;28163
643395;748;36;2;19;0;49;17691;28163
643397;845;49;3;19;0;0;17691;28163
643399;863;863;4;19;0;0;16828;28163
644403;533;53;1;0;64;125;17414;28163
644407;747;134;2;29;0;234;17930;28163
644409;746;234;3;29;0;0;17930;28163
644412;579;579;4;29;0;0;17351;28163
645417;533;76;1;0;120;153;17976;28163
645419;724;120;2;0;0;153;17976;28163
645421;737;153;3;0;0;0;17976;28163
645424;651;651;4;0;0;0;17325;28163
646422;533;25;1;0;28;60;17569;28163
646427;775;73;2;23;0;125;17875;28163
646430;835;125;3;23;0;0;17875;28163
646432;777;777;4;23;0;0;17098;28163
647433;533;55;1;0;56;84;17076;28560
647438;745;130;2;49;0;189;17616;28560
647440;748;189;3;49;0;0;17616;28560
647442;626;626;4;49;0;0;16990;28560
648438;533;85;1;0;57;103;17417;28560
648441;715;57;2;0;0;103;17417;28560
648444;755;755;4;0;0;0;16662;28560
648443;791;103;3;0;0;0;17417;28560
649441;533;31;1;0;63;115;17160;28560
649444;769;128;2;31;0;209;17529;28560
649446;774;209;3;31;0;0;17529;28560
649447;632;632;4;31;0;0;16897;28560
650441;533;60;1;0;67;84;17237;28620
650443;740;67;2;0;0;84;17237;28620
650444;806;84;3;0;0;0;17237;28620
650448;789;789;4;0;0;0;16448;28620
651454;533;23;1;0;67;79;15868;29576
651456;777;67;2;0;0;79;15868;29576
651458;843;79;3;0;0;0;15868;29576
651459;831;831;4;0;0;0;15037;29576
652457;533;37;1;0;61;124;15417;29734
652460;763;61;2;0;0;124;15417;29734
652461;835;124;3;0;0;0;15417;29734
652463;778;778;4;0;0;0;14639;29734
653470;533;90;1;0;182;284;16027;29734
653472;710;182;2;0;0;284;16027;29734
653474;661;284;3;0;0;0;16027;29734
653476;444;444;4;0;0;0;15583;29734
654485;533;46;1;0;88;121;15884;30026
654487;754;88;2;0;0;121;15884;30026
654491;745;745;4;0;0;0;15139;30026
654489;799;121;3;0;0;0;15884;30026
655494;533;90;1;0;154;264;16283;30026
655496;710;154;2;0;0;264;16283;30026
655498;689;264;3;0;0;0;16283;30026
655500;492;492;4;0;0;0;15791;30026
656499;533;107;1;0;188;245;17088;30026
656501;693;188;2;0;0;245;17088;30026
656503;638;245;3;0;0;0;17088;30026
656505;460;460;4;0;0;0;16628;30026
657504;533;102;1;0;190;305;16705;31352
657507;698;190;2;0;0;305;16705;31352
657509;641;305;3;0;0;0;16705;31352
657511;403;403;4;0;0;0;16302;31352
658510;533;76;1;0;186;239;17461;31352
658512;724;186;2;0;0;239;17461;31352
658514;671;239;3;0;0;0;17461;31352
658517;499;499;4;0;0;0;16962;31352
659518;533;79;1;0;198;265;17445;32070
659520;721;198;2;0;0;265;17445;32070
659523;656;265;3;0;0;0;17445;32070
659525;458;458;4;0;0;0;16987;32070
660533;533;55;1;0;76;160;17500;32266
660535;745;76;2;0;0;160;17500;32266
660537;802;160;3;0;0;0;17500;32266
660540;709;709;4;0;0;0;16791;32266
661536;533;72;1;0;129;214;17800;32266
661538;728;129;2;0;0;214;17800;32266
661542;732;214;3;0;0;0;17800;32266
661547;585;585;4;0;0;0;17215;32266
662545;533;56;1;0;106;183;17511;32830
662547;744;106;2;0;0;183;17511;32830
662549;771;183;3;0;0;0;17511;32830
662551;655;655;4;0;0;0;16856;32830
663556;533;27;1;0;86;116;17323;32888
663558;773;86;2;0;0;116;17323;32888
663560;820;116;3;0;0;0;17323;32888
663562;771;771;4;0;0;0;16552;32888
664572;533;38;1;0;62;86;16941;32938
664574;762;62;2;0;0;86;16941;32938
664577;833;86;3;0;0;0;16941;32938
664580;814;814;4;0;0;0;16127;32938
665578;533;88;1;0;152;234;16924;33265
665580;712;152;2;0;0;234;16924;33265
665583;693;234;3;0;0;0;16924;33265
665585;526;526;4;0;0;0;16398;33265
666593;533;15;1;0;42;62;16667;33265
666595;785;42;2;0;0;62;16667;33265
666597;876;62;3;0;0;0;16667;33265
666599;881;881;4;0;0;0;15786;33265
667596;533;29;1;0;81;105;16341;33265
667598;771;81;2;0;0;105;16341;33265
667599;823;105;3;0;0;0;16341;33265
667601;785;785;4;0;0;0;15556;33265
668604;533;33;1;0;74;96;16068;33265
668606;767;74;2;0;0;96;16068;33265
668608;826;96;3;0;0;0;16068;33265
668609;797;797;4;0;0;0;15271;33265
669612;533;34;1;0;51;67;15589;33265
669614;766;51;2;0;0;67;15589;33265
669616;848;67;3;0;0;0;15589;33265
669617;848;848;4;0;0;0;14741;33265
670615;533;95;1;0;198;316;16132;33265
670617;705;198;2;0;0;316;16132;33265
670619;640;316;3;0;0;0;16132;33265
670622;391;391;4;0;0;0;15741;33265
671616;533;62;1;0;156;218;16668;33265
671618;738;156;2;0;0;218;16668;33265
671619;715;218;3;0;0;0;16668;33265
671621;564;564;4;0;0;0;16104;33265
672623;533;36;1;0;58;116;16563;33265
672625;764;58;2;0;0;116;16563;33265
672626;839;116;3;0;0;0;16563;33265
672628;790;790;4;0;0;0;15773;33265
673623;533;113;1;0;219;299;17142;33265
673625;687;219;2;0;0;299;17142;33265
673627;601;299;3;0;0;0;17142;33265
673628;369;369;4;0;0;0;16773;33265
674627;533;96;1;0;210;260;18120;33265
674629;704;210;2;0;0;260;18120;33265
674631;627;260;3;0;0;0;18120;33265
674634;434;434;4;0;0;0;17686;33265
675639;533;61;1;0;117;200;17783;34078
675643;739;117;2;0;0;200;17783;34078
675647;755;200;3;0;0;0;17783;34078
675651;622;622;4;0;0;0;17161;34078
676645;533;93;1;0;215;291;17260;35380
676648;707;215;2;0;0;291;17260;35380
676650;625;291;3;0;0;0;17260;35380
676653;401;401;4;0;0;0;16859;35380
677650;533;50;1;0;99;178;17066;35941
677652;750;99;2;0;0;178;17066;35941
677654;784;178;3;0;0;0;17066;35941
677656;673;673;4;0;0;0;16393;35941
678660;533;107;1;0;170;297;17519;36241
678662;693;170;2;0;0;297;17519;36241
678663;656;297;3;0;0;0;17519;36241
678665;426;426;4;0;0;0;17093;36241
679670;533;71;1;0;165;232;17486;37016
679672;729;165;2;0;0;232;17486;37016
679674;697;232;3;0;0;0;17486;37016
679676;532;532;4;0;0;0;16954;37016
680678;533;79;1;0;160;253;17375;37730
680681;721;160;2;0;0;253;17375;37730
680686;694;253;3;0;0;0;17375;37730
680690;508;508;4;0;0;0;16867;37730
681685;533;76;1;0;155;240;17971;37730
681686;724;155;2;0;0;240;17971;37730
681688;702;240;3;0;0;0;17971;37730
681691;529;529;4;0;0;0;17442;37730
682694;533;92;1;0;169;274;18697;37758
682696;708;169;2;0;0;274;18697;37758
682697;672;274;3;0;0;0;18697;37758
682699;465;465;4;0;0;0;18232;37758
683701;533;57;1;0;108;182;18676;38085
683703;743;108;2;0;0;182;18676;38085
683704;768;182;3;0;0;0;18676;38085
683706;653;653;4;0;0;0;18023;38085
684709;533;69;1;0;171;224;19215;38085
684712;731;171;2;0;0;224;19215;38085
684714;693;224;3;0;0;0;19215;38085
684717;536;536;4;0;0;0;18679;38085
685726;533;71;1;0;167;239;19494;38459
685728;729;167;2;0;0;239;19494;38459
685730;695;239;3;0;0;0;19494;38459
685732;523;523;4;0;0;0;18971;38459
686730;533;64;1;0;135;198;19913;38459
686733;736;135;2;0;0;198;19913;38459
686736;734;198;3;0;0;0;19913;38459
686739;603;603;4;0;0;0;19310;38459
687743;533;56;1;0;132;205;20235;38459
687748;745;205;3;0;0;0;20235;38459
687746;744;132;2;0;0;205;20235;38459
687750;607;607;4;0;0;0;19628;38459
688746;533;32;1;0;88;117;20208;38459
688748;768;88;2;0;0;117;20208;38459
688750;813;117;3;0;0;0;20208;38459
688752;763;763;4;0;0;0;19445;38459
689758;533;13;1;0;41;60;19716;38459
689761;787;41;2;0;0;60;19716;38459
689762;879;60;3;0;0;0;19716;38459
689765;886;886;4;0;0;0;18830;38459
690770;533;48;1;0;90;131;19485;38459
690772;752;90;2;0;0;131;19485;38459
690774;795;131;3;0;0;0;19485;38459
690776;731;731;4;0;0;0;18754;38459
691781;533;21;1;0;43;65;19058;38459
691783;779;43;2;0;0;65;19058;38459
691785;869;65;3;0;0;0;19058;38459
691787;871;871;4;0;0;0;18187;38459
692790;533;23;1;0;44;64;18473;38459
692791;777;44;2;0;0;64;18473;38459
692793;866;64;3;0;0;0;18473;38459
692794;869;869;4;0;0;0;17604;38459
693805;533;47;1;0;81;140;17631;39096
693808;753;81;2;0;0;140;17631;39096
693810;805;140;3;0;0;0;17631;39096
693811;732;732;4;0;0;0;16899;39096
694806;533;53;1;0;89;149;17524;39096
694808;747;89;2;0;0;149;17524;39096
694809;791;149;3;0;0;0;17524;39096
694811;709;709;4;0;0;0;16815;39096
695808;533;21;1;0;32;49;16902;39222
695810;779;32;2;0;0;49;16902;39222
695810;880;49;3;0;0;0;16902;39222
695812;898;898;4;0;0;0;16004;39222
696819;533;93;1;0;175;272;16712;39831
696821;707;175;2;0;0;272;16712;39831
696823;665;272;3;0;0;0;16712;39831
696825;460;460;4;0;0;0;16252;39831
697832;533;79;1;0;198;284;17392;40033
697834;721;198;2;0;0;284;17392;40033
697835;656;284;3;0;0;0;17392;40033
697838;439;439;4;0;0;0;16953;40033
698844;533;49;1;0;91;151;16277;41388
698845;751;91;2;0;0;151;16277;41388
698848;793;151;3;0;0;0;16277;41388
698852;709;709;4;0;0;0;15568;41388
699856;533;36;1;0;74;107;15931;41479
699857;764;74;2;0;0;107;15931;41479
699860;823;107;3;0;0;0;15931;41479
699863;783;783;4;0;0;0;15148;41479
700863;533;50;1;0;126;187;15771;41831
700865;750;126;2;0;0;187;15771;41831
700866;757;187;3;0;0;0;15771;41831
700869;637;637;4;0;0;0;15134;41831
701870;533;42;1;0;104;158;15837;41831
701873;758;104;2;0;0;158;15837;41831
701876;787;158;3;0;0;0;15837;41831
701879;696;696;4;0;0;0;15141;41831
702878;533;21;1;0;36;55;14988;42240
702879;779;36;2;0;0;55;14988;42240
702881;876;55;3;0;0;0;14988;42240
702883;888;888;4;0;0;0;14100;42240
703881;533;77;1;0;149;252;15080;42325
703885;723;149;2;0;0;252;15080;42325
703891;707;252;3;0;0;0;15080;42325
703895;522;522;4;0;0;0;14558;42325
704891;533;89;1;0;143;229;15237;42712
704894;711;143;2;0;0;229;15237;42712
704896;701;229;3;0;0;0;15237;42712
704898;539;539;4;0;0;0;14698;42712
705894;533;102;1;0;225;320;15060;43703
705896;698;225;2;0;0;320;15060;43703
705898;606;320;3;0;0;0;15060;43703
705900;353;353;4;0;0;0;14707;43703
706896;533;65;1;0;125;197;14963;44390
706899;735;125;2;0;0;197;14963;44390
706901;743;197;3;0;0;0;14963;44390
706903;613;613;4;0;0;0;14350;44390
707905;533;73;1;0;178;190;15384;44390
707907;727;178;2;0;0;190;15384;44390
707909;682;190;3;0;0;0;15384;44390
707911;559;559;4;0;0;0;14825;44390
708909;533;39;1;0;110;145;15538;44430
708911;761;110;2;0;0;145;15538;44430
708912;784;145;3;0;0;0;15538;44430
708914;706;706;4;0;0;0;14832;44430
709911;533;55;1;0;82;98;15219;44575
709918;796;98;3;0;0;0;15219;44575
709914;745;82;2;0;0;98;15219;44575
709921;765;765;4;0;0;0;14454;44575
710925;533;41;1;0;89;123;15054;44575
710927;759;89;2;0;0;123;15054;44575
710929;803;123;3;0;0;0;15054;44575
710932;747;747;4;0;0;0;14307;44575
711933;533;82;1;0;193;301;15725;44575
711935;718;193;2;0;0;301;15725;44575
711936;658;301;3;0;0;0;15725;44575
711938;424;424;4;0;0;0;15301;44575
712934;533;86;1;0;221;320;16674;44575
712936;714;221;2;0;0;320;16674;44575
712938;626;320;3;0;0;0;16674;44575
712941;373;373;4;0;0;0;16301;44575
713941;533;58;1;0;92;149;17068;44575
713943;742;92;2;0;0;149;17068;44575
713944;783;149;3;0;0;0;17068;44575
713947;701;701;4;0;0;0;16367;44575
714948;533;48;1;0;93;155;17064;44575
714950;752;93;2;0;0;155;17064;44575
714951;792;155;3;0;0;0;17064;44575
714953;704;704;4;0;0;0;16360;44575
715958;533;12;1;0;48;54;16712;44575
715961;788;48;2;0;0;54;16712;44575
715962;873;54;3;0;0;0;16712;44575
715964;886;886;4;0;0;0;15826;44575
716975;533;49;1;0;81;103;16358;44575
716976;751;81;2;0;0;103;16358;44575
716977;803;103;3;0;0;0;16358;44575
716979;767;767;4;0;0;0;15591;44575
717990;533;109;1;0;212;291;16979;44575
717994;691;212;2;0;0;291;16979;44575
717996;612;291;3;0;0;0;16979;44575
717998;388;388;4;0;0;0;16591;44575
718989;533;106;1;0;205;325;17955;44575
718991;694;205;2;0;0;325;17955;44575
718994;622;325;3;0;0;0;17955;44575
718996;364;364;4;0;0;0;17591;44575
720001;533;95;1;0;209;290;18997;44575
720005;705;209;2;0;0;290;18997;44575
720007;629;290;3;0;0;0;18997;44575
720009;406;406;4;0;0;0;18591;44575
721008;533;109;1;0;220;281;19483;45073
721015;604;281;3;0;0;0;19483;45073
721012;691;220;2;0;0;281;19483;45073
721017;390;390;4;0;0;0;19093;45073
722017;533;92;1;0;168;266;19940;45525
722019;708;168;2;0;0;266;19940;45525
722022;673;266;3;0;0;0;19940;45525
722025;474;474;4;0;0;0;19466;45525
723022;533;94;1;0;166;274;20559;45659
723024;706;166;2;0;0;274;20559;45659
723025;673;274;3;0;0;0;20559;45659
723027;466;466;4;0;0;0;20093;45659
724031;533;13;1;0;33;46;20333;45659
724033;787;33;2;0;0;46;20333;45659
724035;887;46;3;0;0;0;20333;45659
724036;908;908;4;0;0;0;19425;45659
725033;533;110;1;0;196;322;20743;45713
725035;690;196;2;0;0;322;20743;45713
725037;627;322;3;0;0;0;20743;45713
725039;372;372;4;0;0;0;20371;45713
726048;533;54;1;0;110;173;19361;47535
726051;746;110;2;0;0;173;19361;47535
726053;769;173;3;0;0;0;19361;47535
726055;663;663;4;0;0;0;18698;47535
727057;533;20;1;0;61;73;18882;47677
727058;780;61;2;0;0;73;18882;47677
727061;846;846;4;0;0;0;18036;47677
727060;852;73;3;0;0;0;18882;47677
728060;533;106;1;0;224;284;19422;47677
728063;694;224;2;0;0;284;19422;47677
728064;603;284;3;0;0;0;19422;47677
728067;386;386;4;0;0;0;19036;47677
729072;533;90;1;0;185;246;20015;47949
729075;710;185;2;0;0;246;20015;47949
729078;658;246;3;0;0;0;20015;47949
729080;479;479;4;0;0;0;19536;47949
730082;533;42;1;0;70;127;20101;47949
730084;758;70;2;0;0;127;20101;47949
730085;821;127;3;0;0;0;20101;47949
730086;761;761;4;0;0;0;19340;47949
731093;533;55;1;0;107;173;19929;48124
731095;745;107;2;0;0;173;19929;48124
731096;771;173;3;0;0;0;19929;48124
731098;665;665;4;0;0;0;19264;48124
732104;533;92;1;0;203;291;20628;48174
732106;708;203;2;0;0;291;20628;48174
732108;638;291;3;0;0;0;20628;48174
732110;414;414;4;0;0;0;20214;48174
733110;533;98;1;0;181;249;20233;49447
733113;702;181;2;0;0;249;20233;49447
733114;654;249;3;0;0;0;20233;49447
733116;472;472;4;0;0;0;19761;49447
734122;533;94;1;0;196;323;20951;49585
734124;706;196;2;0;0;323;20951;49585
734126;643;323;3;0;0;0;20951;49585
734129;387;387;4;0;0;0;20564;49585
735134;533;106;1;0;185;306;21738;49744
735136;694;185;2;0;0;306;21738;49744
735138;642;306;3;0;0;0;21738;49744
735141;403;403;4;0;0;0;21335;49744
736141;533;49;1;0;111;144;21468;50390
736144;751;111;2;0;0;144;21468;50390
736147;773;144;3;0;0;0;21468;50390
736150;696;696;4;0;0;0;20772;50390
737146;533;84;1;0;142;229;21809;50390
737149;716;142;2;0;0;229;21809;50390
737151;707;229;3;0;0;0;21809;50390
737152;545;545;4;0;0;0;21264;50390
738151;533;120;1;0;192;279;22095;50922
738155;680;192;2;0;0;279;22095;50922
738158;621;279;3;0;0;0;22095;50922
738160;409;409;4;0;0;0;21686;50922
739151;533;94;1;0;195;286;22335;51535
739154;706;195;2;0;0;286;22335;51535
739156;644;286;3;0;0;0;22335;51535
739159;425;425;4;0;0;0;21910;51535
740164;533;31;1;0;46;65;21030;52704
740167;769;46;2;0;0;65;21030;52704
740169;856;65;3;0;0;0;21030;52704
740171;858;858;4;0;0;0;20172;52704
741169;533;52;1;0;96;135;20242;53327
741172;748;96;2;0;0;135;20242;53327
741174;785;135;3;0;0;0;20242;53327
741176;717;717;4;0;0;0;19525;53327
742182;533;32;1;0;73;111;19811;53585
742183;768;73;2;0;0;111;19811;53585
742184;828;111;3;0;0;0;19811;53585
742186;784;784;4;0;0;0;19027;53585
743184;533;76;1;0;132;202;19516;54035
743186;724;132;2;0;0;202;19516;54035
743188;725;202;3;0;0;0;19516;54035
743191;590;590;4;0;0;0;18926;54035
744192;533;86;1;0;193;293;20177;54212
744195;714;193;2;0;0;293;20177;54212
744197;654;293;3;0;0;0;20177;54212
744200;428;428;4;0;0;0;19749;54212
745197;533;60;1;0;116;191;20137;54750
745199;740;116;2;0;0;191;20137;54750
745200;757;191;3;0;0;0;20137;54750
745202;633;633;4;0;0;0;19504;54750
746198;533;97;1;0;232;320;20855;54750
746201;703;232;2;0;0;320;20855;54750
746203;604;320;3;0;0;0;20855;54750
746206;351;351;4;0;0;0;20504;54750
747214;533;87;1;0;155;260;21065;55310
747219;713;155;2;0;0;260;21065;55310
747223;691;260;3;0;0;0;21065;55310
747225;498;498;4;0;0;0;20567;55310
748214;533;58;1;0;117;189;20412;56342
748217;742;117;2;0;0;189;20412;56342
748219;758;189;3;0;0;0;20412;56342
748221;636;636;4;0;0;0;19776;56342
749228;533;100;1;0;186;315;21175;56342
749230;700;186;2;0;0;315;21175;56342
749233;647;315;3;0;0;0;21175;56342
749235;399;399;4;0;0;0;20776;56342
750240;533;111;1;0;189;308;21977;56414
750242;689;189;2;0;0;308;21977;56414
750244;633;308;3;0;0;0;21977;56414
750247;392;392;4;0;0;0;21585;56414
751246;533;86;1;0;173;231;22148;56999
751248;714;173;2;0;0;231;22148;56999
751250;674;231;3;0;0;0;22148;56999
751253;510;510;4;0;0;0;21638;56999
752251;533;109;1;0;184;286;21995;58063
752253;691;184;2;0;0;286;21995;58063
752257;640;286;3;0;0;0;21995;58063
752260;421;421;4;0;0;0;21574;58063
753261;533;62;1;0;114;167;21317;59126
753263;738;114;2;0;0;167;21317;59126
753265;757;167;3;0;0;0;21317;59126
753269;657;657;4;0;0;0;20660;59126
754265;533;47;1;0;90;147;20958;59401
754267;753;90;2;0;0;147;20958;59401
754268;796;147;3;0;0;0;20958;59401
754269;716;716;4;0;0;0;20242;59401
755279;533;37;1;0;77;117;19988;60151
755281;763;77;2;0;0;117;19988;60151
755283;819;117;3;0;0;0;19988;60151
755285;769;769;4;0;0;0;19219;60151
756293;533;50;1;0;86;139;19577;60424
756295;750;86;2;0;0;139;19577;60424
756298;797;139;3;0;0;0;19577;60424
756301;725;725;4;0;0;0;18852;60424
757304;533;84;1;0;152;205;19488;60736
757306;716;152;2;0;0;205;19488;60736
757308;697;205;3;0;0;0;19488;60736
757309;559;559;4;0;0;0;18929;60736
758308;533;17;1;0;19;31;19001;60835
758311;783;19;2;0;0;31;19001;60835
758314;897;31;3;0;0;0;19001;60835
758316;933;933;4;0;0;0;18068;60835
759309;533;6;1;0;12;13;17676;61288
759310;794;12;2;0;0;13;17676;61288
759312;915;13;3;0;0;0;17676;61288
759315;969;969;4;0;0;0;16707;61288
760313;533;12;1;0;28;53;16926;61288
760315;788;28;2;0;0;53;16926;61288
760317;893;53;3;0;0;0;16926;61288
760319;907;907;4;0;0;0;16019;61288
761315;533;6;1;0;16;20;16115;61288
761318;794;32;2;10;0;42;16261;61288
761321;895;42;3;10;0;0;16261;61288
761323;920;920;4;10;0;0;15341;61288
762317;533;26;1;0;37;48;15573;61288
762320;774;37;2;0;0;48;15573;61288
762322;870;48;3;0;0;0;15573;61288
762324;889;889;4;0;0;0;14684;61288
763327;533;12;1;0;31;43;14862;61288
763329;788;31;2;0;0;43;14862;61288
763331;890;43;3;0;0;0;14862;61288
763333;914;914;4;0;0;0;13948;61288
764332;533;8;1;0;19;25;14055;61288
764335;792;19;2;0;0;25;14055;61288
764337;906;25;3;0;0;0;14055;61288
764338;948;948;4;0;0;0;13107;61288
765336;533;26;1;0;34;66;13362;61288
765338;774;34;2;0;0;66;13362;61288
765339;873;66;3;0;0;0;13362;61288
765342;874;874;4;0;0;0;12488;61288
766349;533;6;1;0;11;23;12618;61288
766352;794;11;2;0;0;23;12618;61288
766354;916;23;3;0;0;0;12618;61288
766358;960;960;4;0;0;0;11658;61288
767355;533;21;1;0;32;68;11861;61311
767358;779;32;2;0;0;68;11861;61311
767360;880;68;3;0;0;0;11861;61311
767361;879;879;4;0;0;0;10982;61311
768358;533;19;1;0;42;63;11325;61311
768359;781;42;2;0;0;63;11325;61311
768361;872;63;3;0;0;0;11325;61311
768363;876;876;4;0;0;0;10449;61311
769367;533;12;1;0;29;43;9926;62056
769369;788;29;2;0;0;43;9926;62056
769370;892;43;3;0;0;0;9926;62056
769373;916;916;4;0;0;0;9010;62056
770373;533;13;1;0;25;47;9279;62056
770377;787;25;2;0;0;47;9279;62056
770380;895;47;3;0;0;0;9279;62056
770382;915;915;4;0;0;0;8364;62056
771383;533;11;1;0;31;46;8456;62178
771384;789;31;2;0;0;46;8456;62178
771386;891;46;3;0;0;0;8456;62178
771387;912;912;4;0;0;0;7544;62178
772386;533;13;1;0;11;24;7010;62845
772388;787;11;2;0;0;24;7010;62845
772390;909;24;3;0;0;0;7010;62845
772392;952;952;4;0;0;0;6058;62845
773395;533;6;1;0;15;25;6153;62845
773397;794;15;2;0;0;25;6153;62845
773402;954;954;4;0;0;0;5199;62845
773399;912;25;3;0;0;0;6153;62845
774400;533;8;1;0;17;16;5292;62845
774403;792;17;2;0;0;16;5292;62845
774408;959;959;4;0;0;0;4333;62845
774406;908;16;3;0;0;0;5292;62845
775414;533;25;1;0;47;111;4685;62845
775416;775;47;2;0;0;111;4685;62845
775418;861;111;3;0;0;0;4685;62845
775421;817;817;4;0;0;0;3868;62845
776418;533;3;1;0;14;22;3971;62845
776424;916;22;3;0;0;0;3971;62845
776422;797;14;2;0;0;22;3971;62845
776427;961;961;4;0;0;0;3010;62845
777425;533;12;1;0;37;45;3194;62845
777427;788;37;2;0;0;45;3194;62845
777430;884;45;3;0;0;0;3194;62845
777432;906;906;4;0;0;0;2288;62845
778433;533;10;1;0;24;32;2445;62845
778435;790;24;2;0;0;32;2445;62845
778437;899;32;3;0;0;0;2445;62845
778439;934;934;4;0;0;0;1511;62845
779439;533;8;1;0;25;30;1682;62845
779441;792;25;2;0;0;30;1682;62845
779443;900;30;3;0;0;0;1682;62845
779445;937;937;4;0;0;0;745;62845
780451;533;6;1;0;21;25;859;62845
780453;794;21;2;0;0;25;859;62845
780456;906;25;3;0;0;0;859;62845
780458;948;859;4;0;0;0;0;62845
780461;89;89;0;0;0;0;0;62756
781454;533;9;1;0;18;32;116;62756
781458;791;18;2;0;0;32;116;62756
781460;906;32;3;0;0;0;116;62756
781463;941;116;4;0;0;0;0;62756
781465;825;825;0;0;0;0;0;61931
782464;533;13;1;0;36;39;210;61931
782466;787;36;2;0;0;39;210;61931
782468;884;39;3;0;0;0;210;61931
782470;912;210;4;0;0;0;0;61931
782472;702;702;0;0;0;0;0;61229
783470;533;25;1;0;46;63;320;61229
783472;775;46;2;0;0;63;320;61229
783474;862;63;3;0;0;0;320;61229
783476;866;320;4;0;0;0;0;61229
783479;546;546;0;0;0;0;0;60683
784485;533;22;1;0;65;103;357;60683
784487;778;65;2;0;0;103;357;60683
784490;846;103;3;0;0;0;357;60683
784491;810;357;4;0;0;0;0;60683
784493;453;453;0;0;0;0;0;60230
785500;533;2;1;0;7;10;47;60230
785501;798;7;2;0;0;10;47;60230
785503;924;10;3;0;0;0;47;60230
785506;981;47;4;0;0;0;0;60230
785507;934;934;0;0;0;0;0;59296
786509;533;20;1;0;33;47;235;59296
786511;780;33;2;0;0;47;235;59296
786513;880;47;3;0;0;0;235;59296
786519;665;665;0;0;0;0;0;58631
786515;900;235;4;0;0;0;0;59296
787509;533;15;1;0;39;41;214;58631
787511;785;39;2;0;0;41;214;58631
787512;879;41;3;0;0;0;214;58631
787514;905;214;4;0;0;0;0;58631
787517;691;691;0;0;0;0;0;57940
788512;533;16;1;0;37;57;238;57940
788513;784;37;2;0;0;57;238;57940
788515;880;57;3;0;0;0;238;57940
788517;890;238;4;0;0;0;0;57940
788519;652;652;0;0;0;0;0;57288
789513;533;13;1;0;26;58;203;57288
789515;787;26;2;0;0;58;203;57288
789517;894;58;3;0;0;0;203;57288
789520;903;203;4;0;0;0;0;57288
789522;700;700;0;0;0;0;0;56588
790518;533;8;1;0;23;31;164;56588
790520;792;23;2;0;0;31;164;56588
790522;902;31;3;0;0;0;164;56588
790524;938;164;4;0;0;0;0;56588
790527;774;774;0;0;0;0;0;55814
791517;533;4;1;0;12;12;64;55814
791519;796;12;2;0;0;12;64;55814
791521;917;12;3;0;0;0;64;55814
791523;972;64;4;0;0;0;0;55814
791524;908;908;0;0;0;0;0;54906
792518;533;9;1;0;28;38;132;54906
792521;791;28;2;0;0;38;132;54906
792523;896;38;3;0;0;0;132;54906
792526;925;132;4;0;0;0;0;54906
792528;793;793;0;0;0;0;0;54113
793519;533;14;1;0;31;38;212;54113
793522;786;31;2;0;0;38;212;54113
793523;888;38;3;0;0;0;212;54113
793524;917;212;4;0;0;0;0;54113
793526;705;705;0;0;0;0;0;53408
794520;533;3;1;0;6;17;71;53408
794522;797;6;2;0;0;17;71;53408
794524;924;17;3;0;0;0;71;53408
794527;974;71;4;0;0;0;0;53408
794529;903;903;0;0;0;0;0;52505
795534;533;26;1;0;30;50;297;52505
795536;774;30;2;0;0;50;297;52505
795538;877;50;3;0;0;0;297;52505
795540;894;297;4;0;0;0;0;52505
795543;597;597;0;0;0;0;0;51908
796545;533;4;1;0;17;28;77;51908
796548;796;17;2;0;0;28;77;51908
796552;912;28;3;0;0;0;77;51908
796555;951;77;4;0;0;0;0;51908
796557;874;874;0;0;0;0;0;51034
797546;533;7;1;0;11;23;67;51034
797548;793;11;2;0;0;23;67;51034
797549;915;23;3;0;0;0;67;51034
797552;959;67;4;0;0;0;0;51034
797553;892;892;0;0;0;0;0;50142
798557;533;6;1;0;19;20;96;50142
798559;794;19;2;0;0;20;96;50142
798560;908;20;3;0;0;0;96;50142
798562;955;96;4;0;0;0;0;50142
798564;859;859;0;0;0;0;0;49283
799557;533;15;1;0;44;36;189;49283
799559;785;44;2;0;0;36;189;49283
799561;874;36;3;0;0;0;189;49283
799563;905;189;4;0;0;0;0;49283
799565;716;716;0;0;0;0;0;48567
800564;533;2;1;0;8;7;63;48567
